node_id,road,house_number,neighborhood,suburb
5599022656,Pista ciclabile Terramaini,,Terram?ini - Is Bingias,Municipalidadi de Pirri/Municipalit? di Pirri
5612651987,,,,Sant'Avendrace-Santa Gilla
5613084538,Via Giovanni Capula,,,Fonsarda
5613084540,Via dei Valenzani,,,Is Mirrionis
5613084542,Via Giovanni Capula,,,Fonsarda
5613084545,Via Liguria,15,,Is Mirrionis
5613084546,Via Liguria,15,,Is Mirrionis
5613084547,Via dei Valenzani,,,Is Mirrionis
5613084548,Via Liguria,17,,Is Mirrionis
5613084549,Via dei Valenzani,,,Is Mirrionis
5620380902,Asse Mediano di Scorrimento,,,Bonaria
5686165360,Asse Mediano di Scorrimento,,,San Michele
5686165361,Via Giuseppe Peretti,,,San Michele
5718628900,Via Stanislao Caboni,15a,,Bonaria
5718628905,Via Stanislao Caboni,,,Bonaria
5754238727,Vico Primo di Viale Luigi Merello,,,Stampaxi/Stampace
5754238728,Vico Primo di Viale Luigi Merello,,,Stampaxi/Stampace
5763920442,Via Monte Mixi,,,Monte Mixi
5763920443,Via Catania,,,Monte Mixi
5763920444,Viale Armando Diaz,225,,Bonaria
5763920445,Via della Pineta,,,Monte Mixi
5763920451,Viale Armando Diaz,,,Monte Mixi
5831742593,Strada Statale 131 dir Carlo Felice,,,Mulinu Becciu
5974229346,Via Pantelleria,,,
599933558,Via Sant'Ignazio da Laconi,11,,Stampaxi/Stampace
599933560,Via Sant'Ignazio da Laconi,,,Stampaxi/Stampace
599933564,Via Sant'Ignazio da Laconi,,,Stampaxi/Stampace
599933567,Via Sant'Ignazio da Laconi,,,Stampaxi/Stampace
599933572,Via Sant'Ignazio da Laconi,,,Stampaxi/Stampace
599933575,Via Sant'Ignazio da Laconi,,,Stampaxi/Stampace
599933583,Via Palabanda,,,Stampaxi/Stampace
6008063538,Via Gorizia,26,,Tuvixeddu-Tuvumannu
6034073764,,,,
6034073774,,,,Mulinu Becciu
6034073778,,,,Mulinu Becciu
6036411606,Via Francesco Cocco Ortu,99,,Sant'Alenixedda
6036411607,Via Ottone Bacaredda,79,,Sant'Alenixedda
6036411610,Via Ottone Bacaredda,91,,Sant'Alenixedda
6046658694,Via Is Mirrionis,,,Tuvixeddu-Tuvumannu
6046658696,Via Is Mirrionis,,,Is Mirrionis
6049100032,Via Is Guadazzonis,,,Monte Mixi
6049100034,Via Is Guadazzonis,,,Monte Mixi
6049100035,Via Is Guadazzonis,,,Monte Mixi
6049100039,Via Andrea Cesalpino,,,Monte Mixi
6049100041,Via Is Guadazzonis,,,Monte Mixi
6049100043,Via Andrea Cesalpino,,,Monte Mixi
6049100045,Via Is Guadazzonis,8,,Monte Urpinu
6049100046,Via Is Guadazzonis,8,,Monte Urpinu
6049100047,Via Is Guadazzonis,,,Monte Mixi
6049100048,Via Andrea Cesalpino,,,Monte Mixi
6049100052,Via Is Guadazzonis,,,Monte Mixi
6049100060,Via Andrea Cesalpino,,,Monte Mixi
6049100331,Via Generale Stefano Cagna,37,,Monte Mixi
6049100340,Via Generale Stefano Cagna,37,,Monte Mixi
6049100344,Via Generale Stefano Cagna,37,,Monte Mixi
6049100351,Via Generale Stefano Cagna,37,,Monte Mixi
6049100364,Via Is Guadazzonis,,,Monte Mixi
6049100370,Via Marcello Malpighi,7,,Monte Mixi
6064379403,Via Flavio Gioia,,,CEP
6073781088,Via Goffredo Mameli,83,,Stampaxi/Stampace
607971300,SS131,,,San Michele
6086061198,Via Lunigiana,36,,San Michele
6086061208,,,,San Michele
6086089233,Viale Calamosca,,,Borgo Sant'Elia
6086089234,Viale Calamosca,,,Borgo Sant'Elia
6086089241,Viale Calamosca,,,Borgo Sant'Elia
6086089242,Viale Calamosca,,,Borgo Sant'Elia
6086089249,Viale Calamosca,,,Borgo Sant'Elia
6086089283,Viale Calamosca,,,Borgo Sant'Elia
6086089284,Viale Calamosca,,,Borgo Sant'Elia
6086089290,Viale Calamosca,,,Borgo Sant'Elia
6086089295,Viale Calamosca,,,Borgo Sant'Elia
6086092263,Viale Calamosca,,,Borgo Sant'Elia
6086124573,Viale Calamosca,39,,Borgo Sant'Elia
6086124577,Viale Calamosca,,,Borgo Sant'Elia
6086124580,Viale Calamosca,43,,Borgo Sant'Elia
6086124582,Viale Calamosca,43,,Borgo Sant'Elia
6086124584,Viale Calamosca,,,Borgo Sant'Elia
6086126700,Viale Calamosca,,,Borgo Sant'Elia
6086126703,Viale Calamosca,,,Borgo Sant'Elia
6086126711,Viale Calamosca,,,Borgo Sant'Elia
6086126721,Viale Calamosca,38,,Borgo Sant'Elia
6086126727,Viale Calamosca,38,,Borgo Sant'Elia
6086126730,Viale Calamosca,38,,Borgo Sant'Elia
6086126745,Viale Calamosca,,,Borgo Sant'Elia
6086126746,Viale Calamosca,,,Borgo Sant'Elia
6086126750,Viale Calamosca,,,Borgo Sant'Elia
6086126751,Viale Calamosca,,,Borgo Sant'Elia
6086126756,Viale Calamosca,,,Borgo Sant'Elia
6086126779,Viale Calamosca,,,Borgo Sant'Elia
6086126781,Viale Calamosca,,,Borgo Sant'Elia
6086148087,Via Tuvumannu,24,,Tuvixeddu-Tuvumannu
6086166521,Sentiero nel parco di Tuvixeddu,,,Tuvixeddu-Tuvumannu
6086217563,Vico Secondo di Viale Luigi Merello,26,,Stampaxi/Stampace
6086217564,Via Ravenna,24,,Bonaria
6086217580,Via Ravenna,,,Bonaria
6086217591,Via Ravenna,,,Bonaria
6086217602,Via dei Falconi,,,Bonaria
6086217607,Via dei Falconi,,,Bonaria
6086275908,Via Dante Alighieri,95,,Sant'Alenixedda
6086275911,Via Francesco Petrarca,30,,San Benedetto
6086275913,Via Tiziano,,,San Benedetto
6093047832,Viale Calamosca,17,,Borgo Sant'Elia
6093047833,Viale Calamosca,17,,Borgo Sant'Elia
6093047836,Viale Calamosca,,,Borgo Sant'Elia
6093047837,Viale Calamosca,17,,Borgo Sant'Elia
6093047840,Viale Calamosca,,,Borgo Sant'Elia
6093047848,Viale Calamosca,,,Borgo Sant'Elia
6093047849,Viale Calamosca,17,,Borgo Sant'Elia
6093047867,Viale Calamosca,,,Borgo Sant'Elia
6093047872,Viale Calamosca,30,,Borgo Sant'Elia
6093047876,Viale Calamosca,17,,Borgo Sant'Elia
6093049086,Viale Calamosca,,,Borgo Sant'Elia
6093049089,Viale Calamosca,,,Borgo Sant'Elia
6093049090,Viale Calamosca,,,Borgo Sant'Elia
6093049093,Viale Calamosca,,,Borgo Sant'Elia
6093049097,Viale Calamosca,,,Borgo Sant'Elia
6093049100,Viale Calamosca,,,Borgo Sant'Elia
6093049101,Viale Calamosca,,,Borgo Sant'Elia
6093049102,Viale Calamosca,17,,Borgo Sant'Elia
6093049107,Viale Calamosca,,,Borgo Sant'Elia
6093049112,Viale Calamosca,17,,Borgo Sant'Elia
6093049120,Viale Calamosca,,,Borgo Sant'Elia
6093049121,Viale Calamosca,,,Borgo Sant'Elia
6093049123,Viale Calamosca,,,Borgo Sant'Elia
6093049126,Viale Calamosca,,,Borgo Sant'Elia
6093049134,Viale Calamosca,,,Borgo Sant'Elia
6093049154,Via Giovanni Manurita,,,Borgo Sant'Elia
6093049168,Viale Calamosca,,,Borgo Sant'Elia
6093049170,Viale Calamosca,,,Borgo Sant'Elia
6093049180,Viale Calamosca,,,Borgo Sant'Elia
6093049187,Viale Calamosca,,,Borgo Sant'Elia
6093049195,Viale Calamosca,,,Borgo Sant'Elia
6093049197,Viale Calamosca,,,Borgo Sant'Elia
6093049205,Viale Calamosca,,,Borgo Sant'Elia
6093049220,Viale Calamosca,,,Borgo Sant'Elia
6093049227,Viale Calamosca,,,Borgo Sant'Elia
6093049228,Viale Calamosca,,,Borgo Sant'Elia
6093049232,Viale Calamosca,,,Borgo Sant'Elia
6093049236,Viale Calamosca,,,Borgo Sant'Elia
6093049247,Viale Calamosca,,,Borgo Sant'Elia
6093049249,Viale Calamosca,,,Borgo Sant'Elia
6093049250,Viale Calamosca,,,Borgo Sant'Elia
6093049251,Viale Calamosca,,,Borgo Sant'Elia
6093049253,Viale Calamosca,35,,Borgo Sant'Elia
6093049254,Viale Calamosca,35,,Borgo Sant'Elia
6093049257,Viale Calamosca,35,,Borgo Sant'Elia
6093049272,Viale Calamosca,38,,Borgo Sant'Elia
6093049309,Via Marina Piccola,,,Borgo Sant'Elia
6093049315,Viale Calamosca,38,,Borgo Sant'Elia
6093049317,Viale Calamosca,38,,Borgo Sant'Elia
6093049319,Viale Calamosca,38,,Borgo Sant'Elia
6093049326,Viale Calamosca,36,,Borgo Sant'Elia
6093049327,Viale Calamosca,,,Borgo Sant'Elia
6093049336,,,,
6093054720,Via Giovanni Manurita,,,Borgo Sant'Elia
6093054733,Via Giovanni Manurita,,,Borgo Sant'Elia
6093054736,Viale Calamosca,,,Borgo Sant'Elia
6093054739,Via Giovanni Manurita,,,Borgo Sant'Elia
6093054745,Via Giovanni Manurita,,,Borgo Sant'Elia
6093054747,Viale Calamosca,,,Borgo Sant'Elia
6093054748,Viale Calamosca,,,Borgo Sant'Elia
6093054749,Viale Calamosca,,,Borgo Sant'Elia
6106885956,Via Tuvumannu,39a,,Tuvixeddu-Tuvumannu
6106885964,Via Agostino Castelli,37,,Tuvixeddu-Tuvumannu
6106890849,Via Saverio Mattei,5,,Is Mirrionis
6106890852,Via Liguria,,,Is Mirrionis
6106890878,Parco Monte Claro,,,Is Mirrionis
6116598722,Via Montecassino,48,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
6116598723,Via Montecassino,,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
6116598725,Via Montecassino,47,Villa Doloretta,Municipalidadi de Pirri/Municipalit? di Pirri
6121721947,Via Sidney Sonnino,,,Bonaria
6122075126,,,,San Michele
6122191889,Piazza Sant'Avendrace,2,,Sant'Avendrace-Santa Gilla
6122292653,Via Venti Settembre,3a,,Bonaria
6123588547,Via Antonio Scano,81,,Monte Urpinu
6126245029,Ponte Laghetto Monte Claro,,,Is Mirrionis
6126245032,Ponte Laghetto Monte Claro,,,Is Mirrionis
6131673063,Via Anna Cabras Brundo,,,Is Mirrionis
6131677225,Via Anna Cabras Brundo,,,Is Mirrionis
6131677228,Via dei Valenzani,,,Fonsarda
6133420816,Via Raimondo Carta Raspi,,,Nuovo Borgo Sant'Elia
6147044713,Viale Umberto Ticca,7a,,Mulinu Becciu
6147044719,,,,Mulinu Becciu
6147044732,,,,Mulinu Becciu
6149496208,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6149496209,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6149496215,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6149496216,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6149519769,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
6149519774,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
6149519779,Via Tramontana,,,La Palma
6149519781,Viale San Bartolomeo,,,La Palma
6149519782,Viale San Bartolomeo,,,La Palma
6149519790,Rotonda San Bartolomeo,,,Borgo Sant'Elia
6149519797,Via S'Arrulloni,,,Quartiere del Sole
6149519798,Via S'Arrulloni,,,Quartiere del Sole
6149519801,Via S'Arrulloni,5,,Quartiere del Sole
6149519837,Via del Pozzetto,14,,Quartiere del Sole
6149519838,Via del Pozzetto,14,,Quartiere del Sole
6149519846,Via del Sole,23,,Quartiere del Sole
6149519855,Via del Pozzetto,9,,Quartiere del Sole
6149519857,Via del Pozzetto,9,,Quartiere del Sole
6149519863,Via del Sole,31,,Quartiere del Sole
6149519866,Via degli Usignoli,1,,Quartiere del Sole
6149519870,Via del Pozzetto,16,,Quartiere del Sole
6149567921,Via Marina Piccola,34,,Borgo Sant'Elia
6152004240,Via Roma,143,,Lapola/Marina
6152004259,Viale Buoncammino,,,Stampaxi/Stampace
6152004267,Via Emilia,1,,San Michele
6153151776,Via Mandrolisai,27c,,Is Mirrionis
6153151777,Via Sarrabus,,,San Michele
6153151783,Via Sarrabus,,,San Michele
6153151786,Via Sarrabus,,,San Michele
6153151787,Via Sarrabus,,,San Michele
6153151805,Via Mandrolisai,82,,Is Mirrionis
6153199966,Via Sarrabus,10,,San Michele
6153199968,Via Mandrolisai,53,,Is Mirrionis
6153200000,Via Meilogu,9,,Is Mirrionis
6153200010,Via Meilogu,9,,Is Mirrionis
6157186845,Piazza San Michele,8,,San Michele
6158826148,Via Francesco Alziator,26,,Nuovo Borgo Sant'Elia
6158826150,Piazza Francesco Antonio Boi,,,Nuovo Borgo Sant'Elia
6158826156,Via Francesco Alziator,7,,Nuovo Borgo Sant'Elia
6158826160,Via Francesco Alziator,15,,Nuovo Borgo Sant'Elia
6167688896,Via Sebastiano Satta,60,,San Benedetto
6167688897,Via Antonio Lo Frasso,35,,San Benedetto
6167688901,Via Dante Alighieri,,,San Benedetto
6167688902,Via Alghero,,,San Benedetto
6167688903,Via Dante Alighieri,,,Monte Urpinu
6167884600,Via Cornalias,74b,,Is Mirrionis
6168445895,Via Mandrolisai,51,,Is Mirrionis
6168445896,Via Mandrolisai,49,,Is Mirrionis
6168445900,Via Monte Acuto,,,Is Mirrionis
6168445901,Via Monte Acuto,,,Is Mirrionis
6168445907,Via Mandrolisai,51,,Is Mirrionis
6168445908,Via Mandrolisai,47,,Is Mirrionis
6168445909,Via Mandrolisai,49,,Is Mirrionis
6168445921,Via Abruzzi,27,,San Michele
6168977397,Via Agostino Castelli,17,,Tuvixeddu-Tuvumannu
6170252996,Via Ostro,7,,La Palma
6170252997,,,,La Palma
6170253028,Via La Palma,,,La Palma
6170253031,Via Tramontana,15,,La Palma
6170397566,Via dei Tritoni,28,,Quartiere del Sole
6170421286,Via del Sole,33,,Quartiere del Sole
6170668965,Via del Sole,11,,Quartiere del Sole
6179491339,Via Logudoro,23,,Bonaria
6179491340,Via San Lucifero,,,Bonaria
6179491341,Piazza San Cosimo,5,,Bonaria
6179491344,Via San Lucifero,,,Bonaria
6179491345,Via San Lucifero,,,Bonaria
6179491364,Piazza San Cosimo,5,,Bonaria
6179491367,Via San Lucifero,76,,Bonaria
6179491369,Via San Lucifero,80,,Bonaria
6179491370,Via San Lucifero,,,Bonaria
6179491371,Via San Lucifero,,,Bonaria
6188234332,,,,Mulinu Becciu
6188306584,,,,Mulinu Becciu
6188306586,Strada Statale 554 Cagliaritana,,,Mulinu Becciu
6188306587,,,,Mulinu Becciu
6191982062,Viale Sant'Avendrace,2,,Sant'Avendrace-Santa Gilla
6191982065,Via Santa Gilla,2,,Sant'Avendrace-Santa Gilla
6221665820,Via Piero della Francesca,,,Mulinu Becciu
6221665821,Via Piero della Francesca,,,Mulinu Becciu
6224678738,Via Giudice Torbeno,,,Sant'Alenixedda
6224678740,Via Giudice Torbeno,,,Sant'Alenixedda
6247994288,Via Goffredo Mameli,195,,Sant'Avendrace-Santa Gilla
6247994367,Via Goffredo Mameli,52,,Stampaxi/Stampace
6263721433,Via Cristoforo Colombo,2c,,Bonaria
6263721434,Via Cristoforo Colombo,7,,Bonaria
6263721435,Via Cristoforo Colombo,24,,Bonaria
6263721436,Via Cristoforo Colombo,25,,Bonaria
6263721437,Via Cristoforo Colombo,30,,Bonaria
6263721438,Via Cristoforo Colombo,37,,Bonaria
6263721439,Via Cristoforo Colombo,39,,Bonaria
6263721440,Via Cristoforo Colombo,32,,Bonaria
6263721441,Via Cristoforo Colombo,,,Bonaria
6263721442,Via Cristoforo Colombo,52,,Bonaria
6263721443,Viale Armando Diaz,94,,Bonaria
6263721444,Viale Armando Diaz,207,,Bonaria
6263721445,Viale Armando Diaz,100,,Bonaria
6263721446,Viale Armando Diaz,,,Bonaria
6263721447,Viale Armando Diaz,116,,Bonaria
6263721450,Viale Armando Diaz,156,,Bonaria
6263721451,Viale Armando Diaz,221,,Bonaria
6263721452,Viale Armando Diaz,225,,Bonaria
6263721453,Viale Armando Diaz,229,,Monte Mixi
6263721454,Viale Armando Diaz,174,,Bonaria
6263721457,Viale Armando Diaz,109b,,Bonaria
6263721459,Viale Armando Diaz,99,,Bonaria
6263721460,Viale Armando Diaz,26,,Bonaria
6263721461,Viale Armando Diaz,21,,Bonaria
6263721462,Viale Armando Diaz,,,Bonaria
6266966064,Via dell'Idrovora,,,Poetto-Medau su Cramu
6266966072,Via Lungo Saline,,,Poetto-Medau su Cramu
6267835191,Viale Poetto,272,,Poetto-Medau su Cramu
6268682038,,,,Mulinu Becciu
6268682039,,,,Mulinu Becciu
6269171837,Corso Vittorio Emanuele Secondo,410,,Sant'Avendrace-Santa Gilla
6269670677,Via Giuseppe Biasi,38,,Fonsarda
6283327643,Piazza dei Pescatori,2,,Borgo Sant'Elia
6283327647,Piazza dei Pescatori,4,,Borgo Sant'Elia
6283327659,Piazza dei Pescatori,,,Borgo Sant'Elia
6283327663,Piazzetta Franco Oliverio,,,Borgo Sant'Elia
6283327668,Piazzetta Franco Oliverio,,,Borgo Sant'Elia
6283434914,Via Flavio Gioia,6,,CEP
6283456788,Via Andrea Vesalio,12,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
6283456789,Via Andrea Vesalio,1,,Quartiere Europeo
6283456790,Via Andrea Vesalio,,,Quartiere Europeo
6283456792,Via Andrea Vesalio,7,,Quartiere Europeo
6283456793,Via Andrea Vesalio,28,Monteleone - Santa Rosalia,Municipalidadi de Pirri/Municipalit? di Pirri
6283938617,Via Don Aldo Matzeu,2,,CEP
6283938618,Via Don Aldo Matzeu,,,CEP
6283938619,Via Don Aldo Matzeu,4,,CEP
6283938620,Via Don Aldo Matzeu,,,CEP
6283938623,Via Don Aldo Matzeu,,,CEP
6283938630,Via Don Aldo Matzeu,4,,CEP
6284162877,Piazza Costituzione,10,,Biddanoa/Villanova
6284167041,Via Garfagnana,1,,La Vega
6284167066,Asse Mediano di Scorrimento,,,Is Mirrionis
6284546934,Via Paolo Veronese,10,,Mulinu Becciu
6284683039,Via Libeccio,1,,Quartiere del Sole
6293681655,Via Montecristo,,,Poetto-Medau su Cramu
6293681658,Via Ischia,5,,Poetto-Medau su Cramu
6293681665,Via Lungo Saline,,,Poetto-Medau su Cramu
6293681667,Via Lungo Saline,,,Poetto-Medau su Cramu
6299444785,Via Francesco Gemelli,8,,Monte Urpinu
6299444786,Via Francesco Gemelli,,,Monte Urpinu
6299444787,Via Francesco Gemelli,8,,Monte Urpinu
6299444788,Via Antonio Scano,,,Monte Urpinu
6299444789,Via Filippo Garavetti,,,Monte Urpinu
6299444795,Via Francesco Gemelli,2,,Monte Urpinu
6299444800,Via Francesco Gemelli,10,,Monte Urpinu
6299444804,Via Francesco Gemelli,10,,Monte Urpinu
6299444805,Via Salvatore Vidal,3,,Monte Urpinu
6299444806,Via Francesco Gemelli,8,,Monte Urpinu
6310991557,,,,Sant'Avendrace-Santa Gilla
6310991558,Viale Pula,,,Sant'Avendrace-Santa Gilla
6310991560,,,,Sant'Avendrace-Santa Gilla
6310991561,,,,Sant'Avendrace-Santa Gilla
6324278626,Via Giuseppe Anedda,,,Sant'Alenixedda
6324278628,Via San Vetrano,2,,Sant'Alenixedda
6324278629,Via Ottone Bacaredda,178b,,La Vega
6326784553,Via Francesco Crispi,,,Stampaxi/Stampace
6326784554,Via Francesco Crispi,,,Stampaxi/Stampace
6326784557,Via Francesco Crispi,,,Stampaxi/Stampace
6326812684,Via Flavio Gioia,,,CEP
6328984339,,,,Sant'Avendrace-Santa Gilla
6331412210,Via Montevecchio,31,,Is Mirrionis
6331412216,Via Argentiera,76,,Is Mirrionis
6331412227,Via Campo Pisano,33,,Is Mirrionis
6331412240,Via Carlo Baudi di Vesme,2,,Is Mirrionis
6331412611,Via Cornalias,91,,Is Mirrionis
6331412613,Via Quirra,1,,Is Mirrionis
6331412614,Via Cornalias,109,,Is Mirrionis
6332218984,Via dei Carroz,,,Fonsarda
6334159910,Via Monte Sabotino,3,,Sant'Avendrace-Santa Gilla
6335214295,Via Giuseppe Biasi,25,,Fonsarda
6336284035,Via Po,57a,,Sant'Avendrace-Santa Gilla
6336284036,Via Po,57a,,Sant'Avendrace-Santa Gilla
6336284037,Via Po,,,Sant'Avendrace-Santa Gilla
6339277367,Via Samuele Utzeri,2,,Nuovo Borgo Sant'Elia
6339277371,Via Samuele Utzeri,76,,Nuovo Borgo Sant'Elia
6339287737,Via Ingegnere Tommaso Fiorelli,,,La Palma
6339861204,Via Firenze,43,,Monte Mixi
6339861210,Via Enrico Besta,2,,Monte Urpinu
6339861212,Viale Europa,,,Monte Urpinu
6339861223,Via Nizza,2,,Genneruxi
6339861224,Via Lione,11,,Genneruxi
6340221630,Via Gabriello Chiabrera,,,Fonsarda
6340225734,Via Filippo Figari,2,,Fonsarda
6340231919,Via Gabriello Chiabrera,,,Fonsarda
6340231920,Via Gabriello Chiabrera,10,,Fonsarda
6340231921,Via Gabriello Chiabrera,,,Fonsarda
6340231922,Via Gabriello Chiabrera,20,,Fonsarda
6340231923,Via Salvatore Rosa,1,,Fonsarda
6342114154,Via dei Donoratico,91,,Fonsarda
6342118412,Via Giudice Mariano,103,,Fonsarda
6357708627,Via Premuda,48,,San Michele
6357708633,Via San Michele,69,,San Michele
6357708634,Via San Michele,,,San Michele
6357708637,Via Bosco Cappuccio,93,,San Michele
6358895988,Viale San Bartolomeo,8,,La Palma
6358895989,Viale San Bartolomeo,8,,La Palma
6358895991,Viale Poetto,5,,La Palma
6358895995,Via Tramontana,,,La Palma
6358895996,Viale San Bartolomeo,8,,La Palma
6358895997,Viale Poetto,5,,La Palma
6358895998,Viale San Bartolomeo,8,,La Palma
6358895999,Viale San Bartolomeo,8,,La Palma
6358896000,Viale Poetto,5,,La Palma
6358896003,Viale Poetto,5,,La Palma
6358896014,Via Tramontana,,,La Palma
6358896015,Viale Poetto,5,,La Palma
6358896016,Viale Poetto,5,,La Palma
6358896017,Viale Poetto,5,,La Palma
6369822476,Via Giovanni Maria Angioy,45a,,Stampaxi/Stampace
6369822477,Vico di Largo Carlo Felice di Savoia,1,,Stampaxi/Stampace
6369822479,Via Francesco Crispi,1,,Stampaxi/Stampace
6369822483,Via Giovanni Maria Angioy,45a,,Stampaxi/Stampace
6372602402,,,,Sant'Avendrace-Santa Gilla
6372602421,,,,Sant'Avendrace-Santa Gilla
6372602424,,,,Sant'Avendrace-Santa Gilla
6376248598,,,,San Michele
6378089803,Via Vulcano,1a,,Poetto-Medau su Cramu
6378089804,Via Vulcano,236,,Poetto-Medau su Cramu
6378142295,Via Ischia,6,,Poetto-Medau su Cramu
6378171871,,,,Poetto-Medau su Cramu
6378171875,Via Lungo Saline,,,Poetto-Medau su Cramu
6418891170,Via Falzarego,,,Sant'Avendrace-Santa Gilla
6418891173,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6418907289,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6418907309,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6439401004,Via Villa Giusti,6,,Tuvixeddu-Tuvumannu
6439731047,,,,Mulinu Becciu
6440467753,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6440467756,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6440467757,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6440467766,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6440467774,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6440467776,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6440467783,Vico Secondo di Viale Sant'Avendrace,,,Sant'Avendrace-Santa Gilla
6447810273,Via Giuseppe Brotzu,,,Mulinu Becciu
6447810284,Via Giuseppe Brotzu,,,Mulinu Becciu
6449074441,Pista Ciclopedonale Terramaini - Molentargius,,,Poetto-Medau su Cramu
6449074447,Pista Ciclopedonale Terramaini - Molentargius,,,Poetto-Medau su Cramu
6449074451,Pista Ciclopedonale Terramaini - Molentargius,,,Poetto-Medau su Cramu
6449074466,Pista ciclabile Terramaini,,,Poetto-Medau su Cramu
6449074473,Pista ciclabile Terramaini,,,Poetto-Medau su Cramu
6491655636,Piazza Salento,4,,La Vega
6491703562,Via San Saturnino,54a,,La Vega
6491703576,Piazza Ugo Tristani,4,,La Vega
6491704088,Piazza John Fitzgerald Kennedy,1d,,La Vega
6508777477,Viale Enrico Endrich,,,Biddanoa/Villanova
6508777483,Viale Enrico Endrich,,,Biddanoa/Villanova
6513273984,Ponte Laghetto Monte Claro,,,Is Mirrionis
6513294105,Ponte Laghetto Monte Claro,,,Is Mirrionis
6513294106,Via Diego Gregorio Cadello,,,Is Mirrionis
6513326893,Via Saverio Mattei,,,Is Mirrionis
6520660056,Via Ottone Bacaredda,115,,Fonsarda
6524156222,Viale Campioni d'Italia 1969-70,,,Monte Mixi
6524156230,Viale Campioni d'Italia 1969-70,,,Monte Mixi
6524156241,Via John Davison Rockefeller,3,,Monte Mixi
6524156242,Viale Armando Diaz,,,Monte Mixi
6524156245,Viale Armando Diaz,,,Monte Mixi
6524156253,Viale Armando Diaz,221,,Bonaria
6524156255,Piazza Marco Polo,10,,Bonaria
6524156257,Piazza Marco Polo,,,Bonaria
6524156264,Viale Armando Diaz,199,,Bonaria
6527717910,Viale Regina Margherita,57,,Bonaria
6533862324,Strada statale 195 racc Via San Paolo,,,Sant'Avendrace-Santa Gilla
6533862325,Strada statale 195 racc Via San Paolo,,,Sant'Avendrace-Santa Gilla
6533862339,Strada statale 195 racc Via San Paolo,,,Sant'Avendrace-Santa Gilla
6535742399,Via Santa Gilla,14,,Sant'Avendrace-Santa Gilla
6535742400,Via Santa Gilla,14,,Sant'Avendrace-Santa Gilla
6535742405,Via Santa Gilla,37,,Sant'Avendrace-Santa Gilla
6535742406,Via Santa Gilla,37,,Sant'Avendrace-Santa Gilla
6535742414,Via Santa Gilla,,,Sant'Avendrace-Santa Gilla
6535742427,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6535742440,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6535742444,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6535742445,Piazzetta L'Unione Sarda,,,Sant'Avendrace-Santa Gilla
6535742447,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6535742448,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6535742461,Via Santa Gilla,,,Sant'Avendrace-Santa Gilla
6537764603,Via Mincio,11,,Sant'Avendrace-Santa Gilla
6537764604,Via Mincio,,,Sant'Avendrace-Santa Gilla
6537764608,Via Mincio,,,Sant'Avendrace-Santa Gilla
6537764609,Via Mincio,,,Sant'Avendrace-Santa Gilla
6537764610,Via Mincio,11,,Sant'Avendrace-Santa Gilla
6537764611,Via Mincio,,,Sant'Avendrace-Santa Gilla
6537764612,Via Mincio,,,Sant'Avendrace-Santa Gilla
6537764615,Viale dei Giornalisti,,,Sant'Avendrace-Santa Gilla
6541717367,Viale Poetto,,,Poetto-Medau su Cramu
6557651055,Via Amerigo Vespucci,,,Nuovo Borgo Sant'Elia
6586410099,Via Is Maglias,174a,,Tuvixeddu-Tuvumannu
6586410102,Via Is Maglias,132,,Tuvixeddu-Tuvumannu
6586410104,Via Is Maglias,132,,Tuvixeddu-Tuvumannu
6586410105,Via Is Maglias,132,,Tuvixeddu-Tuvumannu
6625079980,Via dei Valenzani,4,,Is Mirrionis
6625079981,Via dei Valenzani,4a,,Is Mirrionis
6625107786,Via Giovanni Capula,,,Fonsarda
6641911135,Via Lunigiana,52,,San Michele
6643065708,,,,Sant'Avendrace-Santa Gilla
6643065710,,,,Sant'Avendrace-Santa Gilla
